project,mode,instruction_coverage,branch_coverage,complexity_missed,complexity_total,lines_missed,lines_total,methods_missed,methods_total,status,details
dr-mod_tidy-flappy-bird,kex,49.14,29.71,161,387,462,1008,41,247,success,maven_returncode=0; tests_selected=472
